,Decile1stYear,Decile3rdYear,LSAT,UndergradGPA,FirstYearGPA,CumulativeGPA,WorkFullTime,FamilyIncome,Sex,Tier,Race,BarExam
18931,6,6,34.0,3.8,0.28,-0.02,1,3,2.0,3,1,1
18932,10,10,35.0,3.8,1.37,1.6,1,2,2.0,4,1,1
18933,9,9,37.0,3.8,1.25,1.2,1,3,1.0,4,1,1
18934,2,2,46.0,3.8,-0.97,-1.11,1,3,1.0,5,1,1
18935,3,3,44.0,3.8,-0.64,-0.65,1,4,2.0,5,1,1
18936,7,7,39.0,3.8,0.41,0.29,1,3,1.0,5,1,1
18937,5,4,36.5,3.8,-0.17,-0.55,1,4,1.0,3,1,1
18938,6,8,45.0,3.8,0.2,0.57,1,5,2.0,5,1,1
18939,10,10,40.0,3.8,1.78,1.61,1,5,2.0,4,1,1
18940,6,8,31.0,3.8,0.14,0.77,1,4,2.0,4,1,1
18941,7,9,43.0,3.8,0.34,0.96,1,4,1.0,5,1,1
18942,1,1,33.0,3.8,-2.28,-2.15,1,4,1.0,4,2,1
18943,10,9,39.0,3.8,1.38,1.17,1,2,1.0,5,1,1
18944,5,4,30.0,3.8,-0.08,-0.47,1,5,2.0,3,1,0
18945,3,3,43.0,3.8,-0.51,-0.79,1,4,1.0,6,1,0
18946,6,7,41.0,3.8,0.14,0.38,1,3,1.0,3,1,1
18947,9,9,43.0,3.8,1.13,1.16,1,3,1.0,6,1,1
18948,5,7,42.0,3.8,-0.08,0.32,1,4,2.0,4,1,1
18949,4,2,38.0,3.8,-0.38,-1.01,1,5,1.0,5,2,1
18950,3,6,40.0,3.8,-0.6,0.02,1,3,1.0,4,1,1
18951,8,8,27.5,3.8,0.77,0.86,1,3,2.0,3,1,1
18952,3,6,45.0,3.8,-0.54,0.13,1,4,1.0,5,1,1
18953,10,10,35.0,3.8,2.0,1.45,1,4,1.0,3,1,1
18954,8,8,38.0,3.8,0.63,0.6,2,3,1.0,4,1,1
18955,8,6,33.0,3.8,0.63,0.03,1,3,1.0,4,1,1
18956,9,9,41.0,3.8,1.13,1.05,1,4,2.0,4,1,1
18957,5,6,35.0,3.8,0.05,0.1,1,3,2.0,3,1,1
18958,2,2,48.0,3.8,-1.07,-1.06,1,4,2.0,6,1,1
18959,2,5,43.0,3.8,-1.1,-0.2,1,4,2.0,5,1,1
18960,5,7,36.0,3.8,0.03,0.46,2,3,1.0,3,1,1
18961,3,4,37.0,3.8,-0.48,-0.38,1,5,2.0,4,1,1
18962,5,4,36.0,3.8,-0.03,-0.53,1,2,1.0,4,1,1
18963,10,10,47.0,3.8,1.98,1.65,1,4,1.0,4,1,1
18964,2,2,46.0,3.8,-0.88,-0.98,1,3,2.0,6,1,1
18965,6,5,33.0,3.8,0.25,0.0,1,3,2.0,5,2,1
18966,5,7,42.0,3.8,-0.02,0.29,1,3,2.0,3,1,1
18967,10,10,36.0,3.8,1.54,1.87,1,3,2.0,5,1,1
18968,10,10,29.7,3.8,1.74,1.46,2,3,2.0,3,1,1
18969,4,9,36.0,3.8,-0.36,0.88,1,3,1.0,3,1,1
18970,7,5,46.0,3.8,0.53,-0.15,1,4,1.0,5,1,1
18971,4,4,39.0,3.8,-0.31,-0.32,1,4,1.0,6,1,1
18972,10,9,43.0,3.8,1.76,1.26,1,4,1.0,5,1,1
18973,10,10,38.0,3.8,1.52,1.35,1,3,1.0,4,1,1
18974,5,5,32.0,3.8,0.01,-0.23,1,3,1.0,4,1,1
18975,5,7,34.0,3.8,-0.06,0.4,1,4,1.0,4,1,1
18976,2,2,41.0,3.8,-0.84,-0.86,1,3,1.0,5,2,1
18977,5,6,27.0,3.8,-0.03,0.04,1,3,2.0,2,1,1
18978,7,9,29.0,3.8,0.28,1.03,1,3,1.0,2,1,1
18979,7,7,44.0,3.8,0.39,0.31,1,3,1.0,6,1,1
18980,9,9,42.0,3.8,0.95,1.29,1,4,1.0,5,1,1
18981,8,8,46.0,3.8,0.74,0.66,1,3,2.0,5,1,1
18982,3,3,44.0,3.8,-0.55,-0.63,1,3,1.0,4,1,1
18983,3,5,35.0,3.8,-0.45,-0.26,1,4,2.0,3,1,1
18984,8,9,41.0,3.8,0.86,1.16,1,3,2.0,3,1,1
18985,6,6,33.5,3.8,0.28,-0.02,1,3,2.0,2,1,1
18986,8,7,38.0,3.8,0.57,0.53,1,3,2.0,5,1,1
18987,5,8,42.0,3.8,0.05,0.63,2,4,1.0,3,1,1
18988,4,4,39.0,3.8,-0.23,-0.53,1,4,1.0,4,2,1
18989,10,10,39.0,3.8,1.64,1.43,1,4,2.0,5,1,1
18990,4,4,34.0,3.8,-0.39,-0.45,1,4,2.0,5,1,1
18991,9,9,40.0,3.8,1.27,1.11,1,4,1.0,5,1,1
18992,6,7,35.0,3.8,0.17,0.29,2,3,1.0,5,1,1
18993,8,6,44.0,3.8,0.6,0.12,1,4,1.0,5,1,1
18994,9,9,45.0,3.8,1.24,1.24,1,3,1.0,5,1,1
18995,6,7,37.0,3.8,0.15,0.46,1,3,1.0,2,2,1
18996,3,7,41.0,3.8,-0.69,0.43,1,5,2.0,5,1,1
18997,8,9,41.0,3.8,0.67,1.07,1,4,2.0,4,1,1
18998,8,9,37.0,3.8,0.84,0.88,1,2,2.0,3,1,1
18999,6,5,37.0,3.8,0.19,-0.23,1,2,1.0,4,1,1
19000,9,9,36.0,3.8,1.23,1.02,1,3,2.0,4,1,1
19001,9,9,41.0,3.8,1.05,1.26,1,2,2.0,5,1,1
19002,6,8,39.0,3.8,0.15,0.77,1,4,2.0,5,1,1
19003,6,6,41.0,3.8,0.14,0.14,1,4,1.0,4,1,1
19004,7,8,42.0,3.8,0.45,0.8,1,3,1.0,4,1,1
19005,4,4,37.0,3.8,-0.31,-0.48,1,4,2.0,6,1,1
19006,3,5,33.0,3.8,-0.55,-0.11,1,4,2.0,3,1,1
19007,8,6,36.5,3.8,0.6,0.15,1,3,1.0,3,1,1
19008,9,10,33.0,3.8,1.06,1.79,1,4,2.0,3,1,1
19009,1,1,41.0,3.8,-2.09,-2.25,1,5,1.0,4,1,1
19010,1,1,33.0,3.8,-1.54,-1.42,2,3,2.0,3,1,0
19011,7,6,44.0,3.8,0.55,0.2,1,5,1.0,5,1,1
19012,8,8,37.0,3.8,0.69,0.81,1,4,2.0,5,1,1
19013,6,9,26.5,3.8,0.24,0.97,2,2,2.0,3,1,1
19014,9,9,40.0,3.8,1.08,0.84,1,4,1.0,6,1,1
19015,7,8,40.0,3.8,0.48,0.71,1,4,1.0,6,1,1
19016,4,3,31.0,3.8,-0.17,-0.77,1,3,1.0,4,1,1
19017,9,8,42.0,3.8,1.01,0.82,1,4,2.0,4,1,1
19018,4,9,41.0,3.8,-0.25,1.24,1,4,2.0,5,1,1
19019,10,8,42.0,3.8,1.6,0.75,1,4,1.0,5,1,1
19020,3,2,42.0,3.8,-0.69,-1.24,1,4,1.0,4,1,1
19021,10,10,40.0,3.8,1.71,1.77,1,3,2.0,3,1,1
19022,7,7,41.0,3.8,0.6,0.39,1,5,1.0,6,1,1
19023,10,10,41.0,3.8,1.33,1.64,1,4,2.0,4,1,1
19024,5,7,42.0,3.8,-0.05,0.46,1,2,2.0,5,1,1
19025,10,10,38.0,3.8,1.56,1.84,1,3,2.0,1,1,1
19026,4,6,37.0,3.8,-0.33,0.17,1,4,2.0,4,1,1
19027,10,10,48.0,3.8,1.5,1.9,1,4,1.0,5,2,1
19028,1,1,45.0,3.8,-1.31,-1.34,1,3,1.0,5,1,1
19029,9,9,43.0,3.8,1.1,0.99,1,4,1.0,4,1,1
19030,3,2,41.0,3.8,-0.52,-0.94,1,4,1.0,6,2,1
19031,10,9,41.0,3.8,1.55,1.06,2,4,2.0,6,1,1
19032,8,10,38.5,3.8,0.64,1.34,1,4,2.0,4,1,1
19033,10,10,45.0,3.8,1.98,2.52,1,3,2.0,4,1,1
19034,3,5,34.0,3.8,-0.6,-0.06,1,3,2.0,4,1,1
19035,8,7,42.0,3.8,0.62,0.29,1,3,2.0,4,1,1
19036,6,8,40.0,3.8,0.3,0.61,1,3,2.0,4,1,1
19037,3,3,34.5,3.8,-0.65,-0.83,1,3,2.0,5,1,1
19038,7,9,36.0,3.8,0.44,0.91,2,3,1.0,3,1,1
19039,10,10,37.0,3.8,1.33,1.62,1,4,1.0,5,1,1
19040,6,6,34.0,3.8,0.17,0.03,1,2,2.0,4,1,1
19041,2,1,30.0,3.8,-0.96,-1.52,1,3,2.0,4,2,1
19042,6,6,46.0,3.8,0.06,0.13,1,5,2.0,5,1,1
19043,3,4,35.0,3.8,-0.65,-0.32,1,4,1.0,4,1,1
19044,8,9,42.0,3.8,0.87,1.3,1,3,1.0,3,1,1
19045,2,1,34.0,3.8,-0.85,-1.39,1,3,1.0,4,1,1
19046,10,10,45.0,3.8,1.71,1.86,1,4,1.0,4,1,1
19047,10,9,43.0,3.8,1.51,1.22,1,3,2.0,3,1,1
19048,7,10,33.0,3.8,0.56,1.35,1,2,2.0,4,1,1
19049,9,10,44.0,3.8,1.21,1.72,1,4,1.0,5,1,1
19050,8,8,43.0,3.8,0.85,0.65,1,4,2.0,5,1,1
19051,6,5,37.0,3.8,0.26,-0.08,1,3,2.0,4,1,1
19052,1,1,33.0,3.8,-1.7,-1.85,1,3,2.0,5,2,1
19053,7,9,37.0,3.8,0.4,1.29,1,3,2.0,3,1,1
19054,8,7,37.5,3.8,0.77,0.55,1,5,2.0,4,1,1
19055,9,7,38.0,3.8,0.9,0.28,1,5,1.0,5,1,1
19056,10,10,35.0,3.8,2.06,1.82,1,3,2.0,3,1,1
19057,6,3,41.0,3.8,0.07,-0.6,1,4,1.0,5,2,1
19058,9,8,42.0,3.8,0.91,0.7,1,3,1.0,4,1,1
19059,3,7,37.0,3.8,-0.48,0.49,1,2,2.0,4,1,1
19060,7,9,42.0,3.8,0.51,1.12,1,4,1.0,6,1,1
19061,4,5,35.0,3.8,-0.32,-0.06,1,4,1.0,5,1,1
19062,4,3,43.0,3.8,-0.26,-0.54,1,4,2.0,6,1,1
19063,7,8,38.0,3.8,0.59,0.85,1,4,1.0,4,1,1
19064,5,5,37.0,3.8,0.01,-0.07,2,4,1.0,2,1,1
19065,5,5,32.0,3.8,-0.14,-0.01,1,4,1.0,4,1,1
19066,4,4,39.0,3.8,-0.38,-0.47,1,5,1.0,4,1,1
19067,4,8,36.0,3.8,-0.19,0.72,1,3,2.0,4,1,1
19068,6,7,38.0,3.8,0.26,0.48,1,3,2.0,5,1,1
19069,10,10,48.0,3.8,1.76,1.94,1,4,1.0,5,1,1
19070,4,2,40.0,3.8,-0.38,-0.86,1,3,1.0,5,1,1
19071,3,4,37.0,3.8,-0.77,-0.38,1,3,2.0,6,1,1
19072,1,1,39.0,3.8,-2.14,-1.89,1,4,2.0,4,1,0
19073,9,9,36.0,3.8,0.94,1.12,2,3,1.0,4,1,1
19074,9,9,35.0,3.8,1.26,1.16,1,4,2.0,3,1,1
19075,6,8,44.0,3.8,0.24,0.59,1,3,1.0,6,2,1
19076,8,6,44.0,3.8,0.64,0.18,1,4,2.0,4,1,1
19077,8,10,37.0,3.8,0.86,1.6,1,3,1.0,3,1,1
19078,6,6,35.0,3.8,0.12,0.23,1,3,2.0,5,2,1
19079,3,2,41.0,3.8,-0.47,-0.93,1,3,2.0,5,1,1
19080,2,5,48.0,3.8,-0.84,-0.06,1,5,1.0,6,1,1
19081,6,6,41.0,3.8,0.12,0.04,1,4,2.0,6,1,1
19082,10,10,41.0,3.8,1.44,1.36,1,2,2.0,4,1,1
19083,5,6,44.0,3.8,-0.01,0.18,1,3,2.0,6,1,1
19084,4,5,42.0,3.8,-0.25,-0.21,1,4,1.0,4,1,1
19085,2,3,43.0,3.8,-0.84,-0.59,1,2,2.0,6,1,1
19086,10,10,36.0,3.8,2.12,2.84,1,3,1.0,4,1,1
19087,10,9,42.0,3.8,1.59,1.15,1,4,2.0,6,1,1
19088,3,5,35.0,3.8,-0.7,-0.21,1,3,1.0,5,2,1
19089,10,10,35.0,3.8,1.55,2.0,1,4,1.0,6,1,1
19090,6,6,33.0,3.8,0.2,0.03,1,3,1.0,4,1,1
19091,7,7,42.0,3.8,0.49,0.5,1,3,2.0,5,1,1
19092,7,7,47.0,3.8,0.6,0.48,1,2,1.0,6,1,1
19093,5,5,45.0,3.8,-0.15,0.01,1,4,2.0,5,1,1
19094,9,10,35.0,3.8,1.24,1.52,1,3,1.0,4,1,1
19095,10,10,35.0,3.8,1.79,2.34,1,1,1.0,4,1,1
19096,9,10,37.0,3.8,1.08,1.95,1,4,2.0,3,1,1
19097,10,9,48.0,3.8,1.36,1.07,1,4,1.0,5,1,1
19098,7,7,43.0,3.8,0.61,0.49,1,4,2.0,6,1,1
19099,10,10,39.0,3.8,2.07,1.61,1,2,1.0,3,1,1
19100,10,9,33.0,3.8,1.81,1.12,1,4,1.0,3,1,1
19101,5,4,32.0,3.8,-0.14,-0.32,1,4,2.0,3,1,1
19102,5,5,34.0,3.8,-0.01,-0.21,1,2,2.0,4,1,1
19103,10,9,35.0,3.8,1.79,1.04,2,3,2.0,3,1,1
19104,4,5,32.0,3.8,-0.32,-0.21,2,3,2.0,4,1,1
19105,5,7,37.0,3.8,-0.02,0.27,1,4,1.0,5,1,1
19106,3,5,43.5,3.8,-0.69,-0.17,1,4,2.0,5,1,1
19107,7,9,38.0,3.8,0.6,0.97,1,3,1.0,4,1,1
19108,6,6,42.0,3.8,0.16,0.23,1,4,2.0,5,1,1
19109,9,8,37.0,3.8,0.99,0.68,1,3,2.0,3,1,1
19110,4,3,42.0,3.8,-0.19,-0.51,1,5,1.0,6,1,1
19111,9,9,38.0,3.8,1.19,0.89,1,4,2.0,3,1,1
19112,9,8,38.0,3.8,0.93,0.71,1,3,1.0,5,1,1
19113,7,6,41.0,3.8,0.38,0.11,1,5,2.0,5,1,1
19114,2,1,39.0,3.8,-1.09,-1.51,1,4,2.0,4,1,1
19115,6,6,32.0,3.8,0.05,0.02,1,3,2.0,2,1,1
19116,6,4,34.0,3.8,0.21,-0.31,1,4,1.0,4,1,1
19117,6,6,37.0,3.8,0.32,0.24,1,3,2.0,6,1,1
19118,4,6,41.0,3.8,-0.22,0.13,1,4,2.0,5,1,1
19119,9,7,43.0,3.8,1.14,0.32,1,4,1.0,4,1,1
19120,3,4,45.0,3.8,-0.69,-0.41,1,4,1.0,6,1,1
19121,10,9,42.0,3.8,1.29,0.87,1,3,2.0,5,1,1
19122,3,7,34.0,3.8,-0.51,0.5,1,4,2.0,4,1,1
19123,3,2,37.0,3.8,-0.6,-1.07,1,3,2.0,5,2,1
19124,7,10,41.0,3.8,0.4,1.31,1,3,1.0,4,1,1
19125,4,6,33.0,3.8,-0.36,0.03,1,2,1.0,4,1,1
19126,7,5,44.0,3.8,0.39,-0.02,1,4,2.0,6,1,1
19127,9,10,48.0,3.8,1.3,1.3,1,4,1.0,4,1,1
19128,3,4,42.0,3.8,-0.82,-0.45,1,4,2.0,6,1,1
19129,5,8,41.0,3.8,-0.04,0.58,1,2,1.0,5,1,1
19130,2,2,43.0,3.8,-1.08,-0.98,1,4,1.0,5,2,1
19131,8,9,37.0,3.8,0.72,1.12,1,3,1.0,3,1,1
19132,8,7,44.0,3.8,0.74,0.52,1,4,1.0,5,1,1
19133,3,1,48.0,3.8,-0.61,-1.4,1,4,1.0,5,1,1
19134,7,7,43.0,3.8,0.44,0.44,1,4,2.0,6,1,1
19135,7,9,40.0,3.8,0.54,0.89,1,4,1.0,4,1,1
19136,8,7,40.0,3.8,0.62,0.49,1,4,1.0,6,1,1
19137,2,3,32.5,3.8,-0.8,-0.56,1,4,2.0,4,1,1
19138,10,9,39.0,3.8,1.32,0.92,1,4,1.0,3,1,1
19139,8,8,42.0,3.8,0.66,0.61,1,4,1.0,5,1,1
19140,10,10,42.0,3.8,1.31,1.52,2,4,2.0,4,1,1
19141,2,4,42.0,3.8,-0.85,-0.37,1,3,1.0,6,1,1
19142,10,10,46.0,3.8,2.21,2.28,1,4,1.0,6,1,1
19143,8,10,40.0,3.8,0.89,1.79,1,2,2.0,4,1,1
19144,1,2,32.0,3.8,-1.57,-1.0,1,3,2.0,2,2,1
19145,10,10,38.0,3.8,1.4,1.73,1,5,1.0,3,1,1
19146,5,6,41.0,3.8,0.04,0.25,1,4,2.0,6,1,1
19147,4,3,33.0,3.8,-0.32,-0.76,1,4,2.0,5,1,1
19148,6,7,37.0,3.8,0.19,0.35,1,3,1.0,5,1,1
19149,5,5,38.0,3.8,-0.11,-0.27,1,4,2.0,3,1,1
19150,9,10,41.0,3.8,1.19,1.45,1,3,1.0,3,1,1
19151,10,10,37.0,3.8,1.31,1.49,1,4,2.0,3,1,1
19152,3,3,38.0,3.8,-0.52,-0.6,1,4,1.0,5,1,1
19153,6,6,38.0,3.8,0.21,0.13,1,2,2.0,3,1,1
19154,4,5,37.0,3.8,-0.19,-0.09,1,4,2.0,3,1,1
19155,5,4,39.0,3.8,0.02,-0.31,1,4,2.0,4,1,1
19156,4,6,39.0,3.8,-0.37,0.07,1,3,2.0,5,1,1
19157,8,10,39.0,3.8,0.7,2.2,1,3,2.0,3,1,1
19158,4,3,42.0,3.8,-0.22,-0.69,1,4,2.0,6,1,1
19159,6,8,41.0,3.8,0.14,0.62,1,5,2.0,4,1,1
19160,3,6,31.0,3.8,-0.68,0.11,1,4,2.0,4,1,1
19161,9,7,45.0,3.8,1.09,0.42,1,4,2.0,4,1,1
19162,9,10,35.0,3.8,1.01,1.7,1,3,2.0,4,1,1
19163,8,7,36.0,3.8,0.7,0.53,1,4,1.0,3,1,1
19164,5,5,38.0,3.8,-0.08,-0.23,1,2,2.0,3,1,1
19165,6,8,32.0,3.8,0.17,0.8,1,3,2.0,3,1,1
19166,2,4,40.0,3.8,-0.98,-0.46,1,3,2.0,4,1,1
19167,6,6,35.0,3.8,0.13,0.1,1,4,2.0,3,1,1
19168,6,4,42.0,3.8,0.15,-0.35,1,4,1.0,6,2,1
19169,10,9,46.0,3.8,1.83,1.2,1,3,2.0,4,1,1
19170,3,4,41.0,3.8,-0.51,-0.39,1,1,2.0,5,1,1
19171,2,2,44.0,3.8,-0.96,-0.93,1,4,1.0,5,1,1
19172,8,9,33.0,3.8,0.78,1.08,1,4,1.0,3,1,1
19173,5,3,44.0,3.8,-0.1,-0.53,1,3,1.0,5,1,1
19174,10,10,37.0,3.8,2.61,2.76,1,3,1.0,4,1,1
19175,6,5,25.0,3.8,0.19,-0.2,2,3,2.0,2,1,1
19176,9,9,39.0,3.8,0.95,1.15,1,4,2.0,3,1,1
19177,7,8,26.5,3.8,0.35,0.58,1,1,1.0,3,2,1
19178,10,10,40.0,3.8,1.96,2.13,1,4,2.0,4,1,1
19179,5,4,37.0,3.8,-0.03,-0.26,1,5,1.0,4,1,1
19180,10,10,39.0,3.8,1.92,2.06,1,4,1.0,5,1,1
19181,1,1,39.0,3.8,-1.32,-2.0,1,4,1.0,4,1,0
19182,8,6,34.0,3.8,0.63,0.23,1,3,2.0,4,1,1
19183,3,2,29.0,3.8,-0.62,-1.23,1,2,1.0,4,2,1
19184,7,10,42.0,3.8,0.57,1.31,1,4,2.0,4,1,1
19185,9,9,39.0,3.8,1.25,1.24,1,3,2.0,5,1,1
19186,4,5,45.0,3.8,-0.4,-0.12,1,4,1.0,4,1,1
19187,3,2,36.0,3.8,-0.45,-1.09,1,3,2.0,4,1,1
19188,10,10,41.0,3.8,1.81,1.59,1,3,2.0,4,1,1
19189,2,3,40.0,3.8,-0.78,-0.68,1,5,1.0,5,1,1
19190,4,4,47.0,3.8,-0.3,-0.41,1,4,1.0,6,1,1
19191,4,5,43.0,3.8,-0.33,-0.05,1,3,2.0,5,1,1
19192,10,8,43.0,3.8,1.54,0.79,1,4,1.0,6,1,1
19193,5,6,40.0,3.8,0.07,0.28,1,4,2.0,4,1,1
19194,6,6,39.0,3.8,0.17,0.23,1,3,1.0,3,1,1
19195,2,2,31.0,3.8,-0.75,-0.87,1,4,2.0,5,1,0
19196,10,10,40.0,3.8,1.4,1.9,1,4,2.0,3,1,1
19197,4,5,48.0,3.8,-0.26,-0.16,1,3,2.0,5,1,1
19198,8,7,44.0,3.8,0.64,0.32,1,4,1.0,5,1,1
19199,8,10,42.0,3.8,0.82,1.32,1,3,2.0,4,1,1
19200,10,10,37.0,3.8,1.8,1.75,1,3,2.0,4,1,1
19201,5,8,37.0,3.8,-0.11,0.63,1,3,1.0,6,1,1
19202,3,3,37.0,3.8,-0.73,-0.75,1,3,2.0,6,2,1
19203,8,7,39.0,3.8,0.65,0.31,1,2,2.0,4,1,1
19204,6,6,37.0,3.8,0.13,0.17,1,3,2.0,3,1,1
19205,10,10,40.0,3.8,2.25,2.36,1,3,2.0,3,1,1
19206,8,7,40.0,3.8,0.78,0.48,1,4,1.0,4,1,1
19207,10,9,37.0,3.8,1.41,1.17,2,2,2.0,4,1,1
19208,4,4,34.0,3.8,-0.18,-0.3,1,3,1.0,4,1,1
19209,3,5,36.0,3.8,-0.44,-0.03,1,2,1.0,4,1,1
19210,6,7,34.0,3.8,0.11,0.31,1,3,2.0,4,1,1
19211,10,9,42.0,3.8,1.44,1.18,1,4,1.0,4,1,1
19212,10,10,40.0,3.8,1.73,1.63,1,3,1.0,2,1,1
19213,4,6,45.0,3.8,-0.29,0.08,1,2,1.0,3,1,1
19214,3,5,36.0,3.8,-0.64,-0.24,1,3,1.0,3,1,1
19215,10,9,33.0,3.8,1.5,1.09,1,3,2.0,4,1,1
19216,10,9,42.0,3.8,1.56,0.94,1,4,2.0,6,1,1
19217,4,4,39.0,3.8,-0.27,-0.42,1,2,1.0,5,1,1
19218,8,10,37.0,3.8,0.85,1.54,1,3,2.0,3,1,1
19219,3,2,35.0,3.8,-0.55,-1.06,1,3,1.0,4,1,0
19220,9,8,37.0,3.8,0.93,0.85,1,4,2.0,4,1,1
19221,8,7,40.0,3.8,0.75,0.41,1,3,2.0,4,1,1
19222,1,2,36.0,3.8,-1.23,-1.04,1,4,1.0,3,1,1
19223,1,1,22.0,3.8,-1.31,-2.39,1,2,2.0,3,2,0
19224,3,5,46.0,3.8,-0.73,-0.15,1,2,2.0,6,2,1
19225,10,10,32.0,3.8,1.62,2.04,1,3,1.0,4,1,1
19226,7,7,30.0,3.8,0.49,0.4,1,3,1.0,2,1,1
19227,6,7,43.0,3.8,0.31,0.55,1,4,1.0,4,1,1
19228,3,4,30.0,3.8,-0.65,-0.47,1,2,1.0,4,1,1
19229,9,9,39.0,3.8,0.97,1.15,1,4,2.0,5,1,1
19230,8,10,43.0,3.8,0.67,1.41,1,3,2.0,4,1,1
19231,5,6,43.0,3.8,-0.08,0.06,1,4,1.0,6,1,1
19232,3,4,33.0,3.8,-0.62,-0.41,1,3,1.0,5,2,1
19233,5,8,35.0,3.8,-0.06,0.57,1,3,2.0,4,1,1
19234,2,4,28.5,3.8,-0.86,-0.47,1,3,1.0,3,1,1
19235,10,10,42.0,3.8,1.62,1.76,1,4,2.0,3,1,1
19236,5,3,34.0,3.8,-0.06,-0.58,1,2,1.0,3,2,1
19237,9,9,46.0,3.8,1.02,0.88,1,4,1.0,6,1,1
19238,9,10,37.0,3.8,1.19,1.61,1,4,2.0,3,1,1
19239,7,5,42.0,3.8,0.48,0.01,1,3,1.0,6,1,1
19240,6,5,40.0,3.8,0.29,-0.09,1,4,1.0,4,1,1
19241,10,9,37.0,3.8,1.4,0.96,1,2,1.0,4,1,1
19242,4,1,39.0,3.8,-0.33,-1.32,1,4,1.0,3,1,0
19243,9,10,40.0,3.8,1.08,1.53,1,3,2.0,4,1,1
19244,8,7,42.0,3.8,0.7,0.44,1,4,1.0,2,1,1
19245,7,8,38.0,3.8,0.54,0.68,1,4,2.0,4,1,1
19246,9,10,42.0,3.8,0.94,1.43,1,4,1.0,5,1,1
19247,5,7,41.0,3.8,-0.04,0.39,1,5,1.0,6,1,1
19248,5,4,40.0,3.8,0.09,-0.26,1,3,2.0,4,1,1
19249,1,1,45.0,3.8,-2.08,-1.92,1,1,2.0,6,1,1
19250,3,3,39.0,3.8,-0.72,-0.84,1,3,2.0,4,1,1
19251,7,8,41.0,3.8,0.51,0.59,1,4,1.0,6,1,1
19252,2,2,44.0,3.8,-0.99,-0.86,1,3,1.0,5,1,1
19253,8,9,40.0,3.8,0.85,1.06,1,5,1.0,6,1,1
19254,6,7,43.0,3.8,0.35,0.51,1,4,2.0,6,1,1
19255,5,5,39.0,3.8,-0.11,-0.11,1,3,1.0,4,1,1
19256,6,6,39.0,3.8,0.15,0.21,1,4,1.0,4,1,1
19257,10,9,41.0,3.8,1.43,1.17,1,3,1.0,4,1,1
19258,10,10,38.0,3.8,1.98,1.62,1,3,1.0,3,1,1
19259,5,4,41.0,3.8,-0.11,-0.46,1,3,2.0,4,1,1
19260,5,7,34.5,3.8,-0.09,0.41,2,3,2.0,4,1,1
19261,5,4,30.0,3.8,-0.08,-0.34,1,5,1.0,4,1,1
19262,9,9,42.0,3.8,1.08,0.94,1,4,2.0,6,1,1
19263,7,9,41.0,3.8,0.47,0.89,1,4,2.0,4,1,1
19264,9,9,35.0,3.8,1.12,1.04,1,4,2.0,5,1,1
19265,10,10,46.0,3.8,1.55,1.39,1,3,1.0,6,1,1
19266,10,10,38.0,3.8,1.6,1.36,1,3,1.0,4,1,1
19267,6,6,35.0,3.8,0.19,0.26,1,3,1.0,4,1,1
19268,4,4,41.0,3.8,-0.28,-0.25,1,5,1.0,6,1,1
19269,10,10,32.0,3.8,1.31,1.37,2,3,2.0,3,1,1
19270,10,9,34.0,3.8,1.36,1.03,1,3,2.0,2,1,1
19271,9,8,39.0,3.8,1.3,0.72,1,3,2.0,4,1,1
19272,4,6,46.0,3.8,-0.36,0.19,1,4,1.0,5,1,1
19273,4,1,42.0,3.8,-0.16,-2.09,1,1,2.0,4,1,1
19274,10,10,36.0,3.8,2.33,1.88,1,4,2.0,3,1,1
19275,4,4,48.0,3.8,-0.32,-0.4,1,4,1.0,6,2,1
19276,10,10,35.0,3.8,1.9,1.88,1,4,2.0,4,1,1
19277,1,1,30.0,3.8,-1.96,-1.67,1,3,2.0,4,2,1
19278,9,9,41.0,3.8,1.17,1.05,1,4,1.0,4,1,1
19279,7,5,44.0,3.8,0.48,-0.12,1,3,2.0,4,1,1
19280,3,3,35.0,3.8,-0.61,-0.73,1,3,1.0,4,1,1
19281,9,8,45.0,3.8,1.01,0.57,1,4,1.0,4,1,1
19282,9,10,42.0,3.8,1.14,1.41,1,5,2.0,5,1,1
19283,6,6,42.0,3.8,0.19,0.09,1,5,2.0,6,1,1
19284,9,8,44.0,3.8,1.16,0.75,1,4,1.0,6,1,1
19285,2,2,40.0,3.8,-0.89,-1.05,1,4,2.0,5,1,1
19286,4,4,39.0,3.8,-0.39,-0.49,1,3,1.0,4,1,1
19287,10,9,41.0,3.8,1.32,1.12,1,4,2.0,4,1,1
19288,10,10,41.0,3.8,1.57,1.85,1,3,2.0,3,1,1
19289,3,4,37.0,3.8,-0.45,-0.36,1,3,2.0,4,1,1
19290,3,4,45.0,3.8,-0.56,-0.3,1,3,1.0,6,1,1
19291,5,8,42.0,3.8,-0.05,0.63,1,3,1.0,5,1,1
19292,8,7,41.0,3.8,0.7,0.49,1,4,2.0,4,1,1
19293,3,2,42.0,3.8,-0.56,-1.0,1,4,2.0,6,1,1
19294,9,10,39.0,3.8,0.94,1.3,1,4,1.0,5,1,1
19295,4,5,41.0,3.8,-0.24,-0.2,1,4,2.0,6,1,1
19296,9,8,44.0,3.8,1.03,0.59,1,4,2.0,5,1,1
19297,9,9,37.0,3.8,1.31,1.35,1,4,2.0,1,1,1
19298,6,8,42.0,3.8,0.19,0.6,1,2,2.0,5,2,1
19299,7,7,42.0,3.8,0.45,0.52,1,3,1.0,6,1,1
